iso_code3,country,survey,year,category,Sex,Location,Wealth,Region,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduyears_2024_m,preschool_1ybefore_m,preschool_3_m,eduout_upsec_m,att_higher_1824_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduyears_2024_no,preschool_1ybefore_no,preschool_3_no,eduout_upsec_no,att_higher_1824_no,comp_lowsec_2024_no,comp_upsec_2024_no,comp_lowsec_2024,comp_upsec_2024,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Macroregiunea Trei,,,,,,.96619016,.4772791,0,0,,,,,.93180609,0,6,13,27,27,51,31,31,40,20,2,2,7,200,20,20,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Macroregiunea Trei,,,,1,1,.88919115,.72150594,0,,,,,,.91218072,0,12,10,35,35,63,42,42,29,21,2,3,12,206,21,21,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Macroregiunea Patru,,,,1,1,.95673966,,,,,,,,.12975459,0,13,8,39,39,37,18,18,10,19,0,1,12,34,19,19,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location,,Intermediate or densely populated area,,,,.99368554,.80543065,.99251151,.97853804,.86660892,.38331744,0,0,12.17934,,1,.075716332,.73765427,0,280,253,715,715,843,449,449,501,394,19,37,228,2049,394,394,.96594781,.82020634,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 1,,,.96028644,.43489689,.99131054,.92035729,.38425782,0,0,0,10.370158,,,.2546345,.018826082,0,103,60,220,220,181,78,78,74,103,12,10,90,174,103,103,.89784384,.44974786,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 4,Macroregiunea Trei,,,,.95532608,.94146454,.83089226,.33851874,0,0,10.691374,,,,.64244992,0,27,21,67,67,81,45,45,37,36,0,1,20,120,36,36,.87741393,.65419281,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location,,Thinly populated area,,,,.97186446,.66919219,.98666948,.95034391,.67782348,.11989635,0,0,11.409196,1,1,.17353496,.31402883,0,300,237,755,755,787,385,385,373,402,40,30,251,903,402,402,.93590987,.68317693,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth,,,Quintile 2,,,.98402309,.74259222,.9817211,.9384886,.71644592,.084206522,0,0,11.329564,,,.10391108,.17002052,0,110,83,289,289,300,150,150,103,150,19,11,93,274,150,150,.88329995,.73660725,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 5,,,1,.87467349,1,.99584872,.94651067,.56597936,0,0,12.809204,,,.014613294,.91528338,0,60,64,168,168,291,194,194,262,97,9,14,60,1223,97,97,1,.91256088,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Macroregiunea Patru,,,,1,.98966885,,,,,,,,,.15620795,0,15,6,31,31,24,9,9,11,15,0,1,16,30,15,15,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Macroregiunea Patru,,,,1,1,.99265271,,,,,,,,.70054233,0,20,10,37,37,38,22,22,16,16,1,3,11,70,16,16,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Macroregiunea Trei,,,,,,,,,,,,,,,0,9,5,17,17,19,11,11,8,8,1,1,4,18,8,8,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex,Female,Thinly populated area,,,,.96664357,.67069942,.9832201,.93981117,.61433131,.1033368,0,0,11.187613,,,.11932591,.33335263,0,155,113,365,365,357,174,174,181,183,19,14,133,440,183,183,.92297655,.64885992,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Region,,,,Macroregiunea Doi,,.98379475,.67455184,.98804295,.96670318,.68330443,.17600779,0,0,11.422251,,,.12003753,.48616701,0,190,157,456,456,472,241,241,235,231,21,21,169,713,231,231,.94772828,.66726786,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 3,Macroregiunea Doi,,1,.68749571,1,1,.65482754,.12255161,0,0,11.984191,,,,.25106248,0,36,34,85,85,87,44,44,49,43,3,5,29,83,43,43,1,.72098863,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 2,,,,,.97996759,.89094079,.76266271,,,,10.721147,,,,.24298365,0,24,21,61,61,55,22,22,13,33,3,1,17,69,33,33,.78687835,.66049081,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Macroregiunea Doi,,,,1,1,.86931688,.43396842,0,0,,,,,.86496133,0,17,10,33,33,43,30,30,32,13,1,3,20,159,13,13,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 4,,,,,.91559756,.91559756,.82987529,.22975591,0,0,,,,,.47931257,0,29,20,59,59,59,31,31,32,28,2,2,22,89,28,28,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Region,Male,,,Macroregiunea Patru,,.98548025,.89872009,.98816782,.97351617,.87819588,.18224478,0,0,12.158874,,,.10871249,.55592901,0,53,48,160,160,183,86,86,82,97,3,4,42,303,97,97,.96345502,.84562999,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 5,Macroregiunea Patru,,,,1,1,.94750768,.4049055,0,0,,,,,.9134348,0,14,13,36,36,54,32,32,65,22,0,1,10,267,22,22,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Region,Male,,,Macroregiunea Doi,,.9893837,.64371705,.9889673,.98451394,.70529896,.1886721,0,0,11.583552,,,.16302308,.46037224,0,88,90,222,222,248,126,126,123,122,12,11,75,352,122,122,.98377007,.6725741,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth,Female,,Quintile 3,,,1,.84444773,.98604023,.98604023,.8459897,.16598885,0,0,12.385951,,,.065875933,.42255417,0,62,62,164,164,164,72,72,90,92,4,8,48,206,92,92,.97570461,.86834472,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Macroregiunea Unu,,,,1,.98616678,.92823803,.47537065,0,0,12.665668,,,,.64916617,0,14,20,52,52,66,33,33,31,33,0,1,12,112,33,33,1,.90967131,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 5,Macroregiunea Trei,,,,1,1,.92229867,.61304826,0,0,12.606754,,,,.92199975,0,18,23,62,62,114,73,73,69,41,4,5,19,406,41,41,1,.84356916,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 5,,,,.94706112,1,.99078274,.96250975,.47404799,0,0,12.970119,,,,.91751164,0,21,35,78,78,149,97,97,136,52,5,3,22,597,52,52,1,.96557206,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 5,Macroregiunea Unu,,,,1,1,.94094282,.45382255,0,0,12.80298,,,,.87239009,0,27,27,75,75,133,92,92,126,41,4,5,25,458,41,41,1,.90900284,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 4,Macroregiunea Patru,,,,.98516715,.95497328,.96650565,.31773746,0,0,12.369647,,,,.67439991,0,27,24,70,70,81,40,40,35,41,3,4,17,134,41,41,.94480073,.9157455,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex,Male,Thinly populated area,,,,.97659177,.66777998,.98974836,.95974529,.73254579,.13459173,0,0,11.594095,,,.22696228,.29656789,0,145,124,390,390,430,211,211,192,219,21,16,118,463,219,219,.946702,.71181279,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 4,,,1,,1,1,.92101282,.37746468,0,0,12.75311,,,.087775201,.72860861,0,46,29,98,98,93,47,47,49,46,0,6,32,207,46,46,1,.89735311,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 1,,,,,,,.41836274,,,,,,,,.2121004,0,16,7,28,28,31,19,19,13,12,0,2,11,31,12,12,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Macroregiunea Patru,,,,.97468221,.95964891,.6250155,,,,,,,,.026500633,0,17,9,38,38,36,16,16,8,20,1,1,11,30,20,20,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex,Female,,,,,.98022097,.7329818,.98842853,.95590985,.74365622,.27561057,0,0,11.690046,,1,.089994319,.64003187,0,308,232,722,722,767,401,401,420,366,27,38,253,1489,366,366,.93601203,.73417819,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 1,,,.97080702,.3614679,.98340034,.95137334,.43595567,0,0,0,10.605789,,,.27074945,.021607932,0,58,31,117,117,95,43,43,40,52,5,5,48,92,52,52,.93010306,.48934442,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 3,,,,,1,.97596389,.80054432,.21585138,0,0,11.969841,,,,.20907417,0,27,27,76,76,81,36,36,36,45,5,3,20,76,45,45,1,.73730671,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Macroregiunea Trei,,,,1,.97302794,,,,,,,,,,0,18,9,37,37,23,6,6,11,17,3,0,19,26,17,17,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Region,Female,,,Macroregiunea Unu,,.98669207,.7371043,.99536246,.94863409,.74747175,.28416368,0,0,12.047376,,,.12356862,.6705476,0,76,69,187,187,213,112,112,126,101,6,16,56,454,101,101,.94669282,.79848331,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 2,Macroregiunea Patru,,,,1,1,.93038583,.11762664,0,,12.820512,,,,.2060097,0,27,19,71,71,75,39,39,18,36,1,2,21,70,36,36,1,.92875367,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 2,,,.96935898,.7353763,.98906404,.95228493,.66333461,.047338612,0,0,11.646074,,,.092595898,.069076635,0,67,44,175,175,187,98,98,71,89,14,8,59,149,89,89,.92221522,.76682425,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex,Male,Intermediate or densely populated area,,,,.99408221,.81729037,.99151695,.98534304,.87846953,.35635123,0,0,12.192719,,,.095438302,.72090888,0,127,134,358,358,433,222,222,262,211,11,13,108,1000,211,211,.9810971,.82500315,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 1,Macroregiunea Unu,,,,1,.82662284,.33274442,,,,,,,,.15360644,0,20,13,44,44,43,22,22,25,21,2,2,17,42,21,21,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Macroregiunea Doi,,,,.96702361,.96702361,.80570656,,,,,,,,.25494295,0,16,17,45,45,53,25,25,17,28,5,1,14,46,28,28,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Region,,,,Macroregiunea Unu,,.97389162,.7707873,.99663121,.96238649,.80543262,.32029575,0,0,12.213593,,,.17150629,.65660578,0,147,133,382,382,448,238,238,278,210,14,23,113,894,210,210,.96690273,.82297313,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Macroregiunea Unu,,,,1,1,.93795937,.54603076,0,0,,,,,.88399601,0,13,12,35,35,57,39,39,60,18,2,4,10,234,18,18,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Macroregiunea Doi,,.96714002,,.98434806,.97819531,.43848479,,,,,,,,.034359582,0,31,20,63,63,56,29,29,18,27,2,4,28,47,27,27,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 2,Macroregiunea Doi,,1,.75191838,.97041845,.91290236,.70949244,.1007479,0,0,10.756669,,,.13593535,.18311423,0,38,31,100,100,100,47,47,32,53,8,1,37,93,53,53,.8146944,.69364637,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 1,,,,,1,1,.71323842,,,,,,,,.12892975,0,20,14,46,46,41,17,17,12,24,1,1,18,37,24,24,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 3,Macroregiunea Unu,,,,1,.95042926,.82303923,,,,,,,,.25149092,0,18,15,45,45,43,17,17,21,26,4,1,11,48,26,26,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Macroregiunea Trei,,,,1,.97607929,.89284974,,,,,,,,.55575758,0,16,13,44,44,55,29,29,17,26,0,1,11,64,26,26,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Macroregiunea Patru,,,,,,.93886548,,,0,,,,,.90453184,0,5,4,16,16,30,19,19,31,11,0,0,4,130,11,11,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Macroregiunea Patru,,,,1,1,.90848309,,,,,,,,.27791846,0,14,11,32,32,38,21,21,8,17,1,1,9,36,17,17,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 4,,,.97293937,.89382881,.99023366,.97035319,.94921041,.46028376,0,0,12.400605,,,,.67783433,0,35,33,98,98,109,51,51,54,58,1,2,27,201,58,58,.96632934,.89007646,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth,Male,,Quintile 2,,,1,.78523833,.97256434,.94440413,.77728844,.12380594,0,0,11.434598,,,.19522548,.17097577,0,51,40,145,145,156,77,77,57,79,10,7,43,139,79,79,.88711137,.78951651,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth,Female,,Quintile 1,,,.94601852,.5213654,.99566698,.90569264,.35717124,0,0,0,10.580843,,,.20296805,.073633388,0,61,36,131,131,117,54,54,47,63,7,7,53,113,63,63,.89891064,.47666073,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 3,Macroregiunea Trei,,,,.98034149,.98034149,.86793542,,,0,11.988409,,,,.36718228,0,21,23,66,66,59,20,20,39,39,3,4,20,88,39,39,.96722293,.80283713,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 4,Macroregiunea Unu,,1,.9182846,1,.99363548,.92737788,.44617993,0,0,12.748562,,,.039239548,.64197993,0,41,42,108,108,114,53,53,53,61,1,4,33,217,61,61,1,.9070183,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth & Region,,,Quintile 1,Macroregiunea Patru,,.99083859,,.98647612,.97363323,.59347558,,,,10.953953,,,,.096509665,0,32,15,69,69,60,25,25,19,35,1,2,27,60,35,35,.95301419,.54238939,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Macroregiunea Unu,,,,1,1,.94283855,.39516571,0,0,,,,,.86040801,0,14,15,40,40,76,53,53,66,23,2,1,15,224,23,23,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Macroregiunea Patru,,,,.97074819,.91120303,.94419605,,,,,,,,.65312493,0,7,14,33,33,43,18,18,19,25,2,1,6,64,25,25,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Macroregiunea Doi,,,,1,.97979885,.91828597,.43716979,0,0,,,,,.82639694,0,11,15,31,31,56,38,38,35,18,2,1,9,161,18,18,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Macroregiunea Unu,,,,1,1,.92605352,,,,,,,,.63421571,0,27,22,56,56,48,20,20,22,28,1,3,21,105,28,28,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Macroregiunea Unu,,,,,,,,,,,,,,,0,8,6,19,19,22,13,13,10,9,2,1,9,16,9,9,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Macroregiunea Doi,,,,.97296292,.87233877,.59795493,,,,,,,,.11879533,0,22,14,55,55,47,22,22,15,25,3,0,23,47,25,25,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Macroregiunea Trei,,,,,,,,,,,,,,.73092067,0,11,8,23,23,26,16,16,20,10,0,0,9,56,10,10,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 3,Macroregiunea Trei,,,,1,1,,,,,,,,,.32265013,0,11,12,33,33,29,9,9,17,20,1,2,9,47,20,20,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 5,,,1,,1,1,.93034148,.65909213,0,0,12.64747,,,.013237839,.91311771,0,39,29,90,90,142,97,97,126,45,4,11,38,626,45,45,1,.85927987,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 1,,,.94649917,,1,.88628548,.33377445,0,0,0,10.156346,,,.23522249,.015958905,0,45,29,103,103,86,35,35,34,51,7,5,42,82,51,51,.8685717,.41381776,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 5,,,,,1,1,.89614791,.3020885,0,0,,,,,.71602982,0,15,12,36,36,64,44,44,36,20,1,1,13,118,20,20,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 3,,,,.86759192,1,1,.91357219,.19639915,0,0,12.72393,,,,.52334827,0,28,32,78,78,87,42,42,38,45,1,4,22,114,45,45,1,.9036333,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Macroregiunea Patru,,,,1,1,.95940006,,,,,,,,.33016846,0,15,14,37,37,37,16,16,17,21,1,0,13,50,21,21,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,,1,.86160696,1,.99416018,.94312584,.42490712,0,0,12.751538,,,.1523912,.88756251,0,36,47,114,114,213,141,141,172,72,6,4,35,715,72,72,1,.90680444,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Macroregiunea Doi,,,,.99056494,.95133358,.35999027,,,,10.869417,,,,.02250319,0,29,19,64,64,52,21,21,18,31,4,4,24,49,31,31,.96240973,.49562389,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 3,Macroregiunea Patru,,,,1,1,.89276201,,,,,,,,.39277828,0,11,12,33,33,36,15,15,14,21,0,1,9,44,21,21,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Macroregiunea Trei,,,,.95784599,.95784599,.901196,,,,,,,,.41806507,0,10,11,33,33,30,11,11,22,19,2,2,11,41,19,19,,,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 4,,,.98904073,.89508617,.99527889,.98566866,.93702614,.42288202,0,0,12.544276,,,.068346538,.70259279,0,81,62,196,196,202,98,98,103,104,1,8,59,408,104,104,.98005253,.89304221,6,11,15,10,14,18,5,4,4,3,
ROU,Romania,EU-SILC,2017,Wealth,,,Quintile 1,,,.96433216,.50559604,.99186647,.93997914,.45734143,.014565428,0,0,10.825008,,,.22864318,.067728296,0,139,81,294,294,253,114,114,99,139,13,13,119,242,139,139,.93231249,.52074373,6,11,15,10,14,18,5,4,4,3,
SRB,Serbia,EU-SILC,2015,Sex & Wealth,Female,,Quintile 5,,,,1,1,1,.98858583,.66374224,0,0,12.080047,,,,.89223856,0,28,42,103,103,176,106,106,106,70,3,15,28,641,70,70,1,.98723167,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Total,,,,,,.98802805,.91974044,.99382412,.98984158,.89966768,.33645681,0,0,11.653163,1,1,.11765747,.67136592,0,641,679,1870,1870,2284,1159,1159,1081,1125,41,108,517,3859,1125,1125,.99147862,.90948987,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location,,Thinly populated area,,,,.97446901,.90101755,.98943526,.98468387,.87086517,.21313627,0,0,11.557216,,,.12369836,.44315511,0,278,285,817,817,944,457,457,426,487,12,19,241,1074,487,487,.99084961,.88960564,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 5,,,,,1,1,.93262446,.49374056,0,0,11.688563,,,,.82553607,0,8,24,44,44,84,49,49,58,35,1,6,7,177,35,35,1,.91527301,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 4,,,.98724097,.9941349,1,.99555415,.95236725,.42119637,0,0,11.887374,,,.067558765,.78547865,0,66,82,208,208,298,167,167,154,131,7,25,50,637,131,131,1,.95396793,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Sex,Female,,,,,.99128658,.92715532,.99568921,.99194914,.91186959,.44382101,0,0,11.694978,,1,.10513231,.69717163,0,318,317,919,919,1090,542,542,503,548,20,51,266,1961,548,548,.99288601,.91400832,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 2,,,,.92704058,.96727777,.96727777,.84268582,.090548038,0,0,11.697184,,,,.31857243,0,28,32,98,98,125,64,64,53,61,3,3,26,107,61,61,1,.91349,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 3,,,,,1,1,.8801685,.13511851,0,0,11.590376,,,,.38678703,0,28,28,81,81,104,54,54,40,50,1,0,22,109,50,50,1,.88706952,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Wealth,,,Quintile 4,,,.9903298,.99157679,.99683255,.9921695,.94329578,.35982624,0,0,11.864652,,,.096977629,.74465239,0,94,119,310,310,451,251,251,233,200,8,29,70,812,200,200,.99546415,.95522714,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 4,,,,,.97886795,.97886795,.90687758,.11432585,0,0,11.783038,,,,.5457353,0,15,21,51,51,81,48,48,47,33,0,1,8,91,33,33,.9863745,.95741689,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Sex,Male,Intermediate or densely populated area,,,,.99380451,.91550982,.99525779,.99100089,.89978445,.2718606,0,0,11.634113,,1,.11766695,.69944984,0,192,222,548,548,710,374,374,344,336,14,49,136,1359,336,336,.98870283,.91218007,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 3,,,1,.92545485,1,1,.87934732,.20877583,0,0,11.742962,,,.080487408,.42068341,0,50,62,163,163,212,107,107,87,105,2,2,45,219,105,105,1,.92644805,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Wealth,,,Quintile 3,,,1,.95520246,.99713063,.99713063,.93050402,.31359237,0,0,11.867301,,,.063647136,.57083064,0,136,144,390,390,461,223,223,207,238,8,17,107,678,238,238,.99820697,.94879293,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Sex & Wealth,Female,,Quintile 1,,,.97495204,.80411708,.99192858,.97873974,.81510741,.25652876,0,0,11.280625,,,.1984517,.38430735,0,79,81,228,228,240,101,101,99,139,2,10,63,280,139,139,.97938049,.83324903,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 1,,,.98302168,.82198554,.99206954,.98037308,.79250646,.14447133,0,0,11.106791,,,.13230413,.32476631,0,111,90,281,281,280,132,132,115,148,3,5,93,296,148,148,.97538018,.80338299,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 5,,,,.97802997,1,1,.98450869,.57922775,0,0,12.005806,,,,.85009867,0,29,48,103,103,152,81,81,83,71,4,15,20,536,71,71,1,.98552567,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 2,,,1,.87395829,.99101812,.99101812,.86129647,.2623274,0,0,11.468826,,,.18358533,.47308472,0,73,76,204,204,242,125,125,110,117,7,11,56,295,117,117,.98393482,.88970983,7,11,15,10,14,18,4,4,4,3,
SRB,Serbia,EU-SILC,2015,Sex & Wealth,Male,,Quintile 4,,,.98426521,.99266303,.99384439,.98768878,.92790157,.16474162,0,0,11.957987,,,.04402715,.72599179,0,55,63,158,158,234,137,137,131,97,3,14,35,392,97,97,.99546373,.98077589,7,11,15,10,14,18,4,4,4,3,
