iso_code3,country,survey,year,category,sex,wealth,region,location,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,eduyears_2024_m,preschool_1ybefore_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,edu2_2024_m,edu4_2024_m,overage2plus_m,literacy_1524,comp_upsec_2029_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,eduyears_2024_no,preschool_1ybefore_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,edu2_2024_no,edu4_2024_no,overage2plus_no,literacy_1524_no,comp_upsec_2029_no
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 1,Komi-ASSR: Pechora CR (2020-present),,,,,,,,,,,,,,,,,,,,,,3,4,1,8,8,,0,5,0,0,2,0,3,2,0,1,1,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Leningrad Oblast: Volosovkij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,,0
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Krasnodar CR,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,6,,0,3,1,1,3,0,0,0,0,4,4,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Udmurt ASSR: Glasov CR,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,3,,0,1,2,2,2,0,0,1,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Perm Territory: Solikamsk City & Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,2,2,0,0,0,1,0,0,0,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Kaluzhskaya Oblast: Kuibyshev Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,,0,1,0,0,1,0,0,1,0,1,1,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Tambov Oblast: Uvarovo CR,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,2,2,2,2,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Volgograd Oblast: Rudnjanskij Rajon,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,,0,3,0,0,5,0,1,0,0,3,3,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Tatarskaja ASSR: Kazan,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,,0,1,1,1,3,0,0,0,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Kurgan,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,,0,0,1,1,2,0,3,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Orenburg Oblast: Orsk,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,9,,0,5,1,1,3,0,0,0,0,6,6,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Chuvashskaya ASSR: Shumerlja CR,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,,0,2,1,1,1,0,0,0,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Stavropolskij Kraj: Georgievskij CR,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,4,,0,1,2,2,6,0,0,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Altaiskij Kraj: Kurinskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,2,2,2,0,0,0,0,0,0,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Krasnojarskij Kraij: Krasnojarsk,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,2,2,2,1,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Kalinin Oblast: Rzhev CR,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,4,,0,4,0,0,4,0,0,0,0,3,3,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Saratov CR,,,,,,,,,,,,,,,,,,,,,,1,4,3,4,4,,0,3,2,2,2,0,1,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Tomsk,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,,0,4,0,0,2,0,0,0,0,2,2,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Lipetskaya Oblast: Lipetsk CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,,0,0,5,5,7,0,0,1,0,3,3,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Krasnojarskij Kraij: Nazarovo CR,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,5,,0,3,2,2,2,0,0,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,"Kabardino-Balkarija, Zolskij Rajon",,,,,,,,,,,,,,,,,,,,,,0,4,7,10,10,,0,4,7,7,2,0,0,0,0,9,9,,,16
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Altaiskij Kraj: Biisk CR,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,3,,0,1,1,1,3,0,1,0,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Vladivostok,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,,0,1,1,1,0,0,0,1,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Amurskaja Oblast: Tambovskii Rajon,,,,,,,,,,,,,,,,,,,,,,0,1,5,6,6,,0,6,0,0,3,0,0,0,0,5,5,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Saratov Oblast: Volskij Gorosovet & Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,,0,0,0,0,2,0,0,1,0,3,3,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Komi-ASSR: Syktyvkar,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,4,,0,2,1,1,0,0,0,1,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Cheliabinsk,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,3,,0,3,1,1,3,0,1,0,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Cheliabinsk Oblast:  Krasnoarmeiskij Rajon,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,0,0,1,1,0,0,1,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Gorkovskaja Oblast: Nizhnij Novgorod,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,4,,0,4,0,0,0,0,0,0,0,3,3,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Penzenskaya Oblast: Zemetchinskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,1,1,1,0,0,0,0,1,1,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Krasnodarskij Kraj: Kushchevskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,2,7,7,,0,1,2,2,5,0,0,3,0,4,4,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Smolensk CR,,,,,,,,,,,,,,,,,,,,,,1,5,2,10,10,,0,7,2,2,0,0,1,0,0,4,4,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Tulskaja Oblast: Tula,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,4,,0,3,2,2,1,0,0,0,0,4,4,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Rostov Oblast: Batajsk,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,4,,0,2,2,2,3,0,0,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Moscow City,,,,,,,,,,,,,,,,,,,,,,0,4,1,7,7,,0,5,2,2,2,0,0,1,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,St. Petersburg City,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,1,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Moscow Oblast,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,,0,1,0,0,0,0,0,1,0,0,0,,,0
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Novosibirskaya Oblast: Berdsk City & Raion (2003-present),,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,,0,1,2,2,0,0,0,0,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 2,Komi-ASSR: Pechora CR (2020-present),,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,0,1,0,0,1,0,0,0,0,0,0,,,0
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Leningrad Oblast: Volosovkij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,3,,0,2,1,1,2,0,0,1,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Krasnodar CR,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,7,,0,3,4,4,1,0,0,0,0,6,6,,,10
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Udmurt ASSR: Glasov CR,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,2,0,0,3,0,0,0,0,1,1,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Perm Territory: Solikamsk City & Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,,0,1,2,2,4,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Kaluzhskaya Oblast: Kuibyshev Rajon,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,3,,0,0,1,1,3,0,1,0,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Tambov Oblast: Uvarovo CR,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,,0,0,6,6,4,0,0,0,0,1,1,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Volgograd Oblast: Rudnjanskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,4,,0,1,4,4,2,0,0,0,0,4,4,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Tatarskaja ASSR: Kazan,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,3,,0,2,2,2,6,0,0,0,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Kurgan,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,4,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Orenburg Oblast: Orsk,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,3,,0,2,3,3,6,0,0,0,0,2,2,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Chuvashskaya ASSR: Shumerlja CR,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,,0,3,2,2,1,0,0,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Stavropolskij Kraj: Georgievskij CR,,,,,,,,,,,,,,,,,,,,,,0,0,1,10,10,,0,1,5,5,9,0,0,0,0,10,10,,,15
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Altaiskij Kraj: Kurinskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Krasnojarskij Kraij: Krasnojarsk,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,2,3,3,3,0,0,0,0,1,1,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Kalinin Oblast: Rzhev CR,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,,0,1,0,0,2,0,0,0,0,2,2,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Saratov CR,,,,,,,,,,,,,,,,,,,,,,0,5,4,9,9,,0,9,2,2,7,0,0,0,0,4,4,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Tomsk,,,,,,,,,,,,,,,,,,,,,,0,1,5,5,5,,0,3,1,1,3,0,0,0,0,5,5,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Lipetskaya Oblast: Lipetsk CR,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,5,,0,1,6,6,8,0,0,0,0,5,5,,,11
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Krasnojarskij Kraij: Nazarovo CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,2,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,"Kabardino-Balkarija, Zolskij Rajon",,,,,,,,,,,,,,,,,,,,,,0,0,3,7,7,,0,1,20,20,18,0,0,0,0,7,7,,,27
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Altaiskij Kraj: Biisk CR,,,,,,,,,,,,,,,,,,,,,,0,2,3,6,6,,0,3,4,4,2,0,0,0,0,5,5,,,9
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Vladivostok,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,3,3,2,0,0,0,0,0,0,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Amurskaja Oblast: Tambovskii Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,3,,0,1,1,1,1,0,0,0,0,3,3,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Saratov Oblast: Volskij Gorosovet & Rajon,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,,0,0,0,0,2,0,0,0,0,3,3,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Komi-ASSR: Syktyvkar,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,,0,1,3,3,0,0,0,0,0,0,0,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Cheliabinsk,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,3,,0,2,4,4,3,0,0,0,0,3,3,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Cheliabinsk Oblast:  Krasnoarmeiskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,1,1,1,2,0,0,0,0,1,1,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Gorkovskaja Oblast: Nizhnij Novgorod,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,,0,1,5,5,3,0,0,0,0,2,2,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Penzenskaya Oblast: Zemetchinskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Krasnodarskij Kraj: Kushchevskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,3,,0,0,8,8,10,0,0,0,0,3,3,,,11
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Smolensk CR,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,10,,0,8,3,3,1,0,0,1,0,6,6,,,9
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Tulskaja Oblast: Tula,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,2,2,5,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Rostov Oblast: Batajsk,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,,0,1,9,9,4,0,0,0,0,2,2,,,11
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Moscow City,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,4,,0,2,4,4,3,0,0,1,0,1,1,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,St. Petersburg City,,,,,,,,,,,,,,,,,,,,,,0,3,1,5,5,,0,2,2,2,0,0,0,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Moscow Oblast,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,1,1,5,0,0,1,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Novosibirskaya Oblast: Berdsk City & Raion (2003-present),,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,0,0,4,4,5,0,0,0,0,0,0,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 3,Komi-ASSR: Pechora CR (2020-present),,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,0,1,1,1,2,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Leningrad Oblast: Volosovkij Rajon,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,4,,0,3,2,2,3,0,0,0,0,4,4,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Krasnodar CR,,,,,,,,,,,,,,,,,,,,,,0,0,3,6,6,,0,2,8,8,6,0,0,0,0,6,6,,,14
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Udmurt ASSR: Glasov CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,5,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Perm Territory: Solikamsk City & Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,,0,0,3,3,10,0,0,0,0,2,2,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Kaluzhskaya Oblast: Kuibyshev Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,3,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Tambov Oblast: Uvarovo CR,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,,0,1,1,1,6,0,0,0,0,1,1,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Volgograd Oblast: Rudnjanskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,,,0
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Tatarskaja ASSR: Kazan,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,5,,0,2,4,4,9,0,0,0,0,4,4,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Kurgan,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,,0,0,1,1,4,0,0,1,0,1,1,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Orenburg Oblast: Orsk,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,2,2,8,0,0,0,0,0,0,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Chuvashskaya ASSR: Shumerlja CR,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,,0,0,2,2,3,0,0,0,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Stavropolskij Kraj: Georgievskij CR,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,3,,0,1,2,2,2,0,0,0,0,3,3,,,5
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Altaiskij Kraj: Kurinskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,,0,1,1,1,4,0,0,0,0,1,1,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Krasnojarskij Kraij: Krasnojarsk,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,6,,0,2,6,6,5,0,0,0,0,5,5,,,11
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Kalinin Oblast: Rzhev CR,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,1,2,2,5,0,0,0,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Saratov CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,,0,0,4,4,8,0,0,0,0,2,2,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Tomsk,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,3,,0,1,2,2,2,0,0,0,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Lipetskaya Oblast: Lipetsk CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,,0,0,2,2,7,0,0,0,0,2,2,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Krasnojarskij Kraij: Nazarovo CR,,,,,,,,,,,,,,,,,,,,,,1,0,1,3,3,,0,1,4,4,5,0,1,0,0,2,2,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,"Kabardino-Balkarija, Zolskij Rajon",,,,,,,,,,,,,,,,,,,,,1,0,0,5,11,11,,0,0,23,23,15,0,0,0,0,11,11,,,34
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Altaiskij Kraj: Biisk CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,2,2,3,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Vladivostok,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,4,,0,0,4,4,4,0,0,0,0,4,4,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Amurskaja Oblast: Tambovskii Rajon,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,,0,2,5,5,5,0,0,0,0,2,2,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Saratov Oblast: Volskij Gorosovet & Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,3,,0,2,3,3,2,0,0,0,0,3,3,,,6
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Komi-ASSR: Syktyvkar,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,3,,0,2,5,5,12,0,0,0,0,3,3,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Cheliabinsk,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,7,7,5,0,0,0,0,1,1,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Cheliabinsk Oblast:  Krasnoarmeiskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,2,2,8,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Gorkovskaja Oblast: Nizhnij Novgorod,,,,,,,,,,,,,,,,,,,,,,0,0,3,9,9,,0,2,2,2,14,0,0,0,0,9,9,,,11
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Penzenskaya Oblast: Zemetchinskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,3,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Krasnodarskij Kraj: Kushchevskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,6,6,9,0,0,0,0,1,1,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Smolensk CR,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,3,,0,2,1,1,6,0,0,0,0,3,3,,,4
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Tulskaja Oblast: Tula,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,1,8,8,7,0,0,0,0,2,2,,,10
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Rostov Oblast: Batajsk,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,,0,0,8,8,15,0,0,0,0,2,2,,,10
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Moscow City,,,,,,,,,,,,,,,,,,,,,,1,2,2,8,8,,0,3,7,7,15,0,1,0,0,5,5,,,12
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,St. Petersburg City,,,,,,,,,,,,,,,,,,,,,,0,1,5,7,7,,0,3,8,8,18,0,0,0,0,7,7,,,15
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Moscow Oblast,,,,,,,,,,,,,,,,,,,,,,0,1,4,9,9,,0,2,8,8,8,0,0,0,0,8,8,,,16
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Novosibirskaya Oblast: Berdsk City & Raion (2003-present),,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,,0,1,1,1,3,0,0,0,0,2,2,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 4,Komi-ASSR: Pechora CR (2020-present),,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,0,0,1,1,4,0,1,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Leningrad Oblast: Volosovkij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,,0,1,1,1,5,0,0,0,0,1,1,,,2
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Krasnodar CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,6,6,8,0,0,0,0,1,1,,,7
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Udmurt ASSR: Glasov CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,5,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Perm Territory: Solikamsk City & Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,1,1,4,0,0,0,0,0,0,,,1
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Kaluzhskaya Oblast: Kuibyshev Rajon,,,,,,,,,,,,,,,,,,,,,,3,3,1,9,9,,0,1,4,4,3,0,3,3,0,4,4,,,8
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Tambov Oblast: Uvarovo CR,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,2,2,3,0,0,0,0,1,1,,,3
RUS,Russian-Federation,HSE,2021,Region & Wealth,,Quintile 5,Volgograd Oblast: Rudnjanskij Rajon,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,0,0,0,0,3,0,0,0,0,1,1,,,1
