"iso_code3","year","grade","mlevel2_m","rlevel2_m","category","Location","Sex","Wealth","rlevel2_no","mlevel2_no","survey"
"MKD",2018,6,0.883048528573086,1,"Location & Wealth","Urban",,"4",15,15,"MICS6"
"MKD",2018,6,0.579027163630839,0.636647598148172,"Location & Wealth","Urban",,"5",9,9,"MICS6"
"MKD",2018,6,0.265773708710997,0.651689244226937,"Location & Wealth","Rural",,"1",16,16,"MICS6"
"MKD",2018,6,0.613010317658123,0.775634915327091,"Location & Wealth","Rural",,"2",17,17,"MICS6"
"MKD",2018,6,0.565298960402418,1,"Location & Wealth","Rural",,"3",9,9,"MICS6"
"MKD",2018,6,0.622601562105215,1,"Location & Wealth","Rural",,"4",4,4,"MICS6"
"MKD",2018,6,1,1,"Location & Wealth","Rural",,"5",3,3,"MICS6"
"MNG",2018,3,0.301671539123597,0.24902444730677,"Location & Wealth","Urban",,"1",10,10,"MICS6"
"MNG",2018,3,0.428094597708408,0.576855731516399,"Location & Wealth","Urban",,"2",98,98,"MICS6"
"MNG",2018,3,0.388625852349496,0.494498459943511,"Location & Wealth","Urban",,"3",78,78,"MICS6"
"MNG",2018,3,0.319019780353596,0.552231019550576,"Location & Wealth","Urban",,"4",86,86,"MICS6"
"MNG",2018,3,0.347559003089777,0.617892854610477,"Location & Wealth","Urban",,"5",72,72,"MICS6"
"MNG",2018,3,0.304028697870528,0.425736772205409,"Location & Wealth","Rural",,"1",161,161,"MICS6"
"MNG",2018,3,0.369671194693409,0.418155190000917,"Location & Wealth","Rural",,"2",55,55,"MICS6"
"MNG",2018,3,0.374709420463149,0.560827815363771,"Location & Wealth","Rural",,"3",43,43,"MICS6"
"MNG",2018,3,0.416756634139659,0.587926607114876,"Location & Wealth","Rural",,"4",47,47,"MICS6"
"MNG",2018,6,0.214720290206806,1,"Location & Wealth","Urban",,"1",2,2,"MICS6"
"MNG",2018,6,0.469908562164201,0.62601299311542,"Location & Wealth","Urban",,"2",79,79,"MICS6"
"MNG",2018,6,0.407020425520443,0.805910621875974,"Location & Wealth","Urban",,"3",74,74,"MICS6"
"MNG",2018,6,0.379005239074184,0.675013501723098,"Location & Wealth","Urban",,"4",70,70,"MICS6"
"MNG",2018,6,0.476143265290604,0.653952540053958,"Location & Wealth","Urban",,"5",81,81,"MICS6"
"MNG",2018,6,0.455453540553841,0.729393147281943,"Location & Wealth","Rural",,"1",164,164,"MICS6"
"MNG",2018,6,0.524663545401999,0.675361795581301,"Location & Wealth","Rural",,"2",59,59,"MICS6"
"MNG",2018,6,0.349495489207758,0.865346331544053,"Location & Wealth","Rural",,"3",47,47,"MICS6"
"MNG",2018,6,0.71156143694858,0.566233348602447,"Location & Wealth","Rural",,"4",21,21,"MICS6"
"NPL",2019,3,0.0473937147803465,0.123841344061886,"Location & Wealth","Urban",,"1",65,65,"MICS6"
"NPL",2019,3,0.204573631207428,0.177872009261279,"Location & Wealth","Urban",,"2",64,64,"MICS6"
"NPL",2019,3,0.403383836773344,0.251564514452349,"Location & Wealth","Urban",,"3",72,72,"MICS6"
"NPL",2019,3,0.335299083616384,0.345141690297748,"Location & Wealth","Urban",,"4",88,88,"MICS6"
"NPL",2019,3,0.400084279096232,0.401487394015657,"Location & Wealth","Urban",,"5",92,92,"MICS6"
"NPL",2019,3,0.055381745350924,0.153233229481062,"Location & Wealth","Rural",,"1",137,137,"MICS6"
"NPL",2019,3,0.10513366940836,0.157990754015764,"Location & Wealth","Rural",,"2",63,63,"MICS6"
"NPL",2019,3,0.271541031554108,0.194729826816775,"Location & Wealth","Rural",,"3",59,59,"MICS6"
"NPL",2019,3,0.361981091185443,0.100418227535253,"Location & Wealth","Rural",,"4",22,22,"MICS6"
"NPL",2019,3,0.357502692867639,0,"Location & Wealth","Rural",,"5",2,2,"MICS6"
"NPL",2019,6,0.186849496311029,0.405995736606176,"Location & Wealth","Urban",,"1",60,60,"MICS6"
"NPL",2019,6,0.469541102032622,0.525336170747624,"Location & Wealth","Urban",,"2",61,61,"MICS6"
"NPL",2019,6,0.497704734866511,0.397183010180895,"Location & Wealth","Urban",,"3",67,67,"MICS6"
"NPL",2019,6,0.502033316740949,0.61045783566824,"Location & Wealth","Urban",,"4",69,69,"MICS6"
"NPL",2019,6,0.684844856538805,0.720015754853049,"Location & Wealth","Urban",,"5",58,58,"MICS6"
"NPL",2019,6,0.272974716090395,0.454377816232545,"Location & Wealth","Rural",,"1",124,124,"MICS6"
"NPL",2019,6,0.275150842025499,0.4347281192957,"Location & Wealth","Rural",,"2",65,65,"MICS6"
"NPL",2019,6,0.393367605213853,0.578429736662883,"Location & Wealth","Rural",,"3",49,49,"MICS6"
"NPL",2019,6,0.549183494818858,0.652562918543976,"Location & Wealth","Rural",,"4",36,36,"MICS6"
"PSE",2019,3,0.160415495630027,0.176090377310541,"Location & Wealth","Urban",,"1",53,53,"MICS6"
"PSE",2019,3,0.168633362946036,0.410689879035971,"Location & Wealth","Urban",,"2",42,42,"MICS6"
"PSE",2019,3,0.279521360065951,0.371260942275501,"Location & Wealth","Urban",,"3",56,56,"MICS6"
"PSE",2019,3,0.398956219238114,0.290250212217706,"Location & Wealth","Urban",,"4",45,45,"MICS6"
"PSE",2019,3,0.459841918967477,0.430696277468346,"Location & Wealth","Urban",,"5",68,68,"MICS6"
"PSE",2019,3,0,0,"Location & Wealth","Rural",,"1",2,2,"MICS6"
"PSE",2019,3,0.544562656255767,0,"Location & Wealth","Rural",,"2",5,5,"MICS6"
"PSE",2019,3,0.537493309973784,0.348113091676226,"Location & Wealth","Rural",,"3",24,24,"MICS6"
"PSE",2019,3,0.374483116128254,0.278029478565484,"Location & Wealth","Rural",,"4",28,28,"MICS6"
"PSE",2019,3,0.468949259333315,0.46830794647294,"Location & Wealth","Rural",,"5",23,23,"MICS6"
"PSE",2019,6,0.292467396422132,0.68994764913416,"Location & Wealth","Urban",,"1",45,45,"MICS6"
"PSE",2019,6,0.610260280202573,0.715115685744343,"Location & Wealth","Urban",,"2",45,45,"MICS6"
"PSE",2019,6,0.630222735474613,0.647236743903486,"Location & Wealth","Urban",,"3",38,38,"MICS6"
"PSE",2019,6,0.473540818053654,0.628330331617091,"Location & Wealth","Urban",,"4",44,44,"MICS6"
"PSE",2019,6,0.610801394195267,0.571738731892937,"Location & Wealth","Urban",,"5",45,45,"MICS6"
"PSE",2019,6,0.256926523147566,0.539984548261227,"Location & Wealth","Rural",,"1",7,7,"MICS6"
"PSE",2019,6,0.501803660227434,0.439267775534055,"Location & Wealth","Rural",,"2",8,8,"MICS6"
"PSE",2019,6,0.741647806993266,0.625985239707772,"Location & Wealth","Rural",,"3",16,16,"MICS6"
"PSE",2019,6,0.563669941319863,0.445688130960317,"Location & Wealth","Rural",,"4",22,22,"MICS6"
"PSE",2019,6,0.339905886679422,0.611729632387912,"Location & Wealth","Rural",,"5",21,21,"MICS6"
"SLE",2017,3,0,0,"Location & Wealth","Urban",,"1",3,3,"MICS6"
"SLE",2017,3,0.0273177951026868,0,"Location & Wealth","Urban",,"2",16,16,"MICS6"
"SLE",2017,3,0.00717046192986823,0.0182894780217217,"Location & Wealth","Urban",,"3",74,74,"MICS6"
"SLE",2017,3,0.169281007009189,0.148511144646251,"Location & Wealth","Urban",,"4",160,160,"MICS6"
"SLE",2017,3,0.168108928403579,0.170866411379638,"Location & Wealth","Urban",,"5",151,151,"MICS6"
"SLE",2017,3,0.030306238974594,0.0272266803266665,"Location & Wealth","Rural",,"1",287,287,"MICS6"
"SLE",2017,3,0.0297954828378615,0.0257763730999214,"Location & Wealth","Rural",,"2",281,281,"MICS6"
"SLE",2017,3,0.03942878382214,0.0254059648425425,"Location & Wealth","Rural",,"3",194,194,"MICS6"
"SLE",2017,3,0.0332912715763974,0.103018217789565,"Location & Wealth","Rural",,"4",22,22,"MICS6"
"SLE",2017,3,0,0.0811881336873851,"Location & Wealth","Rural",,"5",6,6,"MICS6"
"SLE",2017,6,,,"Location & Wealth","Urban",,"1",2,2,"MICS6"
"SLE",2017,6,0.850765368409144,0.584445534580345,"Location & Wealth","Urban",,"2",6,6,"MICS6"
"SLE",2017,6,0.44312721827957,0.462907998725416,"Location & Wealth","Urban",,"3",66,66,"MICS6"
"SLE",2017,6,0.396964395652193,0.50310510878478,"Location & Wealth","Urban",,"4",107,107,"MICS6"
"SLE",2017,6,0.295585867514784,0.532521814177566,"Location & Wealth","Urban",,"5",129,129,"MICS6"
"SLE",2017,6,0.214982261039085,0.134681316097176,"Location & Wealth","Rural",,"1",109,109,"MICS6"
"SLE",2017,6,0.24049250655437,0.299602733288369,"Location & Wealth","Rural",,"2",150,150,"MICS6"
"SLE",2017,6,0.267851723114875,0.432281779746016,"Location & Wealth","Rural",,"3",103,103,"MICS6"
"SLE",2017,6,0.0839917832693322,0.269996698068561,"Location & Wealth","Rural",,"4",13,13,"MICS6"
"SLE",2017,6,0.362011343427554,0.362011343427554,"Location & Wealth","Rural",,"5",7,7,"MICS6"
"STP",2019,3,0.119333412189366,0.0707241445815529,"Location & Wealth","Urban",,"1",30,30,"MICS6"
"STP",2019,3,0.333725702971923,0.608719792419609,"Location & Wealth","Urban",,"2",19,19,"MICS6"
"STP",2019,3,0.238555780787397,0.194862960747052,"Location & Wealth","Urban",,"3",16,16,"MICS6"
"STP",2019,3,0.194867812271723,0.46952864685836,"Location & Wealth","Urban",,"4",17,17,"MICS6"
"STP",2019,3,0.430079287943979,0.313573387202586,"Location & Wealth","Urban",,"5",26,26,"MICS6"
"STP",2019,3,0.265734737278517,0.191959994236809,"Location & Wealth","Rural",,"1",16,16,"MICS6"
"STP",2019,3,0.0724821105196029,0.166378372220012,"Location & Wealth","Rural",,"2",21,21,"MICS6"
"STP",2019,3,0.136919054862775,0.0901604355321627,"Location & Wealth","Rural",,"3",24,24,"MICS6"
"STP",2019,3,0.32439502710293,0.272688734661694,"Location & Wealth","Rural",,"4",25,25,"MICS6"
"STP",2019,3,0.385398636353947,0.597566009588395,"Location & Wealth","Rural",,"5",8,8,"MICS6"
"STP",2019,6,0.328718003714501,0.612368731828858,"Location & Wealth","Urban",,"1",21,21,"MICS6"
"STP",2019,6,0.418707510683849,0.480968142248757,"Location & Wealth","Urban",,"2",20,20,"MICS6"
"STP",2019,6,0.660229800155657,0.754274211487121,"Location & Wealth","Urban",,"3",18,18,"MICS6"
"STP",2019,6,0.592186198181656,0.654151611623871,"Location & Wealth","Urban",,"4",19,19,"MICS6"
"STP",2019,6,0.624778833553812,0.80448398660016,"Location & Wealth","Urban",,"5",37,37,"MICS6"
"STP",2019,6,0.485722979569915,0.473901021469779,"Location & Wealth","Rural",,"1",22,22,"MICS6"
"STP",2019,6,0.539345803771433,0.5804579115164,"Location & Wealth","Rural",,"2",18,18,"MICS6"
"STP",2019,6,0.681841131231144,0.773266474469844,"Location & Wealth","Rural",,"3",25,25,"MICS6"
"STP",2019,6,0.636059369363164,0.694910989055856,"Location & Wealth","Rural",,"4",15,15,"MICS6"
"STP",2019,6,0.614535401473645,0.943282853248976,"Location & Wealth","Rural",,"5",14,14,"MICS6"
"SUR",2018,3,0.124446783853011,0.248365772318619,"Location & Wealth","Urban",,"1",15,15,"MICS6"
"SUR",2018,3,0.257133229980197,0.307370871121384,"Location & Wealth","Urban",,"2",58,58,"MICS6"
"SUR",2018,3,0.0925516375680232,0.398850249978173,"Location & Wealth","Urban",,"3",52,52,"MICS6"
"SUR",2018,3,0.364042539107122,0.405695435693046,"Location & Wealth","Urban",,"4",55,55,"MICS6"
"SUR",2018,3,0.276776099811444,0.55054788280599,"Location & Wealth","Urban",,"5",47,47,"MICS6"
"SUR",2018,3,0.0430954948321681,0.16807112868436,"Location & Wealth","Rural",,"1",35,35,"MICS6"
"SUR",2018,3,0.229503143037752,0.430717290544782,"Location & Wealth","Rural",,"2",32,32,"MICS6"
"SUR",2018,3,0.0761555798143339,0.244407322762553,"Location & Wealth","Rural",,"3",23,23,"MICS6"
"SUR",2018,3,0.276773502882776,0.631859258898858,"Location & Wealth","Rural",,"4",18,18,"MICS6"
"SUR",2018,3,0.0910388431735474,0.452028209228349,"Location & Wealth","Rural",,"5",16,16,"MICS6"
"SUR",2018,6,0,0.494356067784549,"Location & Wealth","Urban",,"1",16,16,"MICS6"
"SUR",2018,6,0.355354863598248,0.885482636404525,"Location & Wealth","Urban",,"2",49,49,"MICS6"
"SUR",2018,6,0.304298246993624,0.74050306238887,"Location & Wealth","Urban",,"3",51,51,"MICS6"
"SUR",2018,6,0.565253275404229,0.758044358526606,"Location & Wealth","Urban",,"4",38,38,"MICS6"
"SUR",2018,6,0.696333637380311,0.512994461908298,"Location & Wealth","Urban",,"5",38,38,"MICS6"
"SUR",2018,6,0.277864476314516,0.535600668730055,"Location & Wealth","Rural",,"1",36,36,"MICS6"
"SUR",2018,6,0.428387045764619,0.440951696274215,"Location & Wealth","Rural",,"2",36,36,"MICS6"
"SUR",2018,6,0.302266926744318,0.538244466299126,"Location & Wealth","Rural",,"3",30,30,"MICS6"
"SUR",2018,6,0.787048249717782,0.935099374369478,"Location & Wealth","Rural",,"4",22,22,"MICS6"
"SUR",2018,6,0.231236076069938,0.798981145700207,"Location & Wealth","Rural",,"5",10,10,"MICS6"
"TCD",2019,3,0.0175338620019046,0.0233784826692061,"Location & Wealth","Urban",,"1",28,28,"MICS6"
"TCD",2019,3,0.0430373940097618,0.0430373940097618,"Location & Wealth","Urban",,"2",7,7,"MICS6"
"TCD",2019,3,0.157279816809476,0.0231255737758619,"Location & Wealth","Urban",,"3",14,14,"MICS6"
"TCD",2019,3,0.0407165180919611,0.0265160254931063,"Location & Wealth","Urban",,"4",21,21,"MICS6"
"TCD",2019,3,0.140424292831149,0.0765570134902597,"Location & Wealth","Urban",,"5",184,184,"MICS6"
"TCD",2019,3,0.02680258459121,0.000426055366221811,"Location & Wealth","Rural",,"1",106,106,"MICS6"
"TCD",2019,3,0.0389585285837915,0.00112891755762943,"Location & Wealth","Rural",,"2",142,142,"MICS6"
"TCD",2019,3,0.0932424027198676,0.00306446368242563,"Location & Wealth","Rural",,"3",140,140,"MICS6"
"TCD",2019,3,0.0869262152504911,0.0595163306768811,"Location & Wealth","Rural",,"4",167,167,"MICS6"
"TCD",2019,3,0.117871721688216,0.0564087083416952,"Location & Wealth","Rural",,"5",58,58,"MICS6"
"TCD",2019,6,0.140733741659476,0.140733741659476,"Location & Wealth","Urban",,"1",9,9,"MICS6"
"TCD",2019,6,0,0,"Location & Wealth","Urban",,"2",3,3,"MICS6"
"TCD",2019,6,0,0,"Location & Wealth","Urban",,"3",4,4,"MICS6"
"TCD",2019,6,0.244447182910113,0.311251866533859,"Location & Wealth","Urban",,"4",25,25,"MICS6"
"TCD",2019,6,0.521910863657147,0.416722025068408,"Location & Wealth","Urban",,"5",119,119,"MICS6"
"TCD",2019,6,0.27059973086582,0.0941452650274873,"Location & Wealth","Rural",,"1",30,30,"MICS6"
"TCD",2019,6,0.307616765560718,0.102155533713831,"Location & Wealth","Rural",,"2",47,47,"MICS6"
"TCD",2019,6,0.277749654665392,0.332120880602397,"Location & Wealth","Rural",,"3",54,54,"MICS6"
"TCD",2019,6,0.510562814732625,0.318291500871466,"Location & Wealth","Rural",,"4",63,63,"MICS6"
"TCD",2019,6,0.363242637400338,0.0794969822315103,"Location & Wealth","Rural",,"5",35,35,"MICS6"
"TGO",2017,3,0,0,"Location & Wealth","Urban",,"2",1,1,"MICS6"
"TGO",2017,3,0.0685990109861778,0.0275069907039852,"Location & Wealth","Urban",,"3",34,34,"MICS6"
"TGO",2017,3,0.0700966094744576,0.0886268117778101,"Location & Wealth","Urban",,"4",61,61,"MICS6"
"TGO",2017,3,0.0775792721150132,0.243208083119435,"Location & Wealth","Urban",,"5",65,65,"MICS6"
"TGO",2017,3,0.025844480177609,0.0122094497749316,"Location & Wealth","Rural",,"1",107,107,"MICS6"
"TGO",2017,3,0,0,"Location & Wealth","Rural",,"2",115,115,"MICS6"
"TGO",2017,3,0.0401111143796716,0.0358154474399837,"Location & Wealth","Rural",,"3",89,89,"MICS6"
"TGO",2017,3,0.193872873904109,0,"Location & Wealth","Rural",,"4",25,25,"MICS6"
"TGO",2017,3,0.0515555847193626,0.219906687315483,"Location & Wealth","Rural",,"5",11,11,"MICS6"
"TGO",2017,6,0,0,"Location & Wealth","Urban",,"2",1,1,"MICS6"
"TGO",2017,6,0.0631215864702003,0.190648473404807,"Location & Wealth","Urban",,"3",16,16,"MICS6"
"TGO",2017,6,0.14076512130303,0.406855422969148,"Location & Wealth","Urban",,"4",67,67,"MICS6"
"TGO",2017,6,0.210783441169922,0.503999463360204,"Location & Wealth","Urban",,"5",56,56,"MICS6"
"TGO",2017,6,0.0587519792719327,0.17651786239254,"Location & Wealth","Rural",,"1",94,94,"MICS6"
"TGO",2017,6,0.133548139471595,0.154785294432568,"Location & Wealth","Rural",,"2",88,88,"MICS6"
"TGO",2017,6,0.161391123769194,0.270345139385865,"Location & Wealth","Rural",,"3",80,80,"MICS6"
"TGO",2017,6,0.0851157104718232,0.490991706472416,"Location & Wealth","Rural",,"4",22,22,"MICS6"
"TGO",2017,6,0.391087383872246,0.680215806790983,"Location & Wealth","Rural",,"5",14,14,"MICS6"
"THA",2019,3,0.685635353852687,0.546711226203684,"Location & Wealth","Urban",,"1",77,77,"MICS6"
"THA",2019,3,0.661395604192603,0.616973706959531,"Location & Wealth","Urban",,"2",77,77,"MICS6"
"THA",2019,3,0.738432887235808,0.617091926745778,"Location & Wealth","Urban",,"3",94,94,"MICS6"
"THA",2019,3,0.749309813577925,0.762620820871101,"Location & Wealth","Urban",,"4",83,83,"MICS6"
"THA",2019,3,0.47673723288663,0.528879353591498,"Location & Wealth","Urban",,"5",89,89,"MICS6"
"THA",2019,3,0.478525427332986,0.528451488581142,"Location & Wealth","Rural",,"1",226,226,"MICS6"
"THA",2019,3,0.535398332132066,0.653808073244452,"Location & Wealth","Rural",,"2",222,222,"MICS6"
"THA",2019,3,0.507650879588976,0.668757235227216,"Location & Wealth","Rural",,"3",183,183,"MICS6"
"THA",2019,3,0.660718468863809,0.818135611431286,"Location & Wealth","Rural",,"4",120,120,"MICS6"
"THA",2019,3,0.860482605037454,0.807975893745688,"Location & Wealth","Rural",,"5",57,57,"MICS6"
"THA",2019,6,0.648310375694679,0.75921302368555,"Location & Wealth","Urban",,"1",79,79,"MICS6"
"THA",2019,6,0.836204617939487,0.819003335193986,"Location & Wealth","Urban",,"2",84,84,"MICS6"
"THA",2019,6,0.816194966271202,0.855738953901658,"Location & Wealth","Urban",,"3",79,79,"MICS6"
"THA",2019,6,0.735500307006146,0.872293149188631,"Location & Wealth","Urban",,"4",74,74,"MICS6"
"THA",2019,6,0.81547709124466,0.792176002195436,"Location & Wealth","Urban",,"5",91,91,"MICS6"
"THA",2019,6,0.684186887472037,0.714801902620423,"Location & Wealth","Rural",,"1",247,247,"MICS6"
"THA",2019,6,0.609077967471771,0.708096331013778,"Location & Wealth","Rural",,"2",211,211,"MICS6"
"THA",2019,6,0.761369262919569,0.855766198097269,"Location & Wealth","Rural",,"3",182,182,"MICS6"
"THA",2019,6,0.790562796469554,0.875269868746175,"Location & Wealth","Rural",,"4",101,101,"MICS6"
"THA",2019,6,0.824204840535564,0.811745776894873,"Location & Wealth","Rural",,"5",50,50,"MICS6"
"TKM",2019,3,0.362794855247378,0.644033785218547,"Location & Wealth","Urban",,"1",8,8,"MICS6"
"TKM",2019,3,0.755013251744163,0.755013251744163,"Location & Wealth","Urban",,"2",3,3,"MICS6"
"TKM",2019,3,0.518717435908258,0.600158965524702,"Location & Wealth","Urban",,"3",21,21,"MICS6"
"TKM",2019,3,0.681085868860555,0.709129583716582,"Location & Wealth","Urban",,"4",58,58,"MICS6"
"TKM",2019,3,0.743424102026832,0.815012592750128,"Location & Wealth","Urban",,"5",69,69,"MICS6"
"TKM",2019,3,0.455149327534266,0.591302392314072,"Location & Wealth","Rural",,"1",43,43,"MICS6"
"TKM",2019,3,0.597320867335235,0.978622537385303,"Location & Wealth","Rural",,"2",47,47,"MICS6"
"TKM",2019,3,0.679089713180554,0.764582090215582,"Location & Wealth","Rural",,"3",37,37,"MICS6"
"TKM",2019,3,0.609375897457656,0.816080160131506,"Location & Wealth","Rural",,"4",29,29,"MICS6"
"TKM",2019,6,0.504183602661079,0.904396720240957,"Location & Wealth","Urban",,"1",14,14,"MICS6"
"TKM",2019,6,1,0.799092481971833,"Location & Wealth","Urban",,"2",8,8,"MICS6"
"TKM",2019,6,0.873361502656502,0.893459227464957,"Location & Wealth","Urban",,"3",37,37,"MICS6"
"TKM",2019,6,0.78002814739917,0.874237308724186,"Location & Wealth","Urban",,"4",82,82,"MICS6"
"TKM",2019,6,0.909986609264459,0.946355887113822,"Location & Wealth","Urban",,"5",132,132,"MICS6"
"TKM",2019,6,0.791961751293516,0.959887318400889,"Location & Wealth","Rural",,"1",69,69,"MICS6"
"TKM",2019,6,0.955464861241207,0.970166873757309,"Location & Wealth","Rural",,"2",43,43,"MICS6"
"TKM",2019,6,0.95433499467566,0.93178040018255,"Location & Wealth","Rural",,"3",38,38,"MICS6"
"TKM",2019,6,1,0.832016102999798,"Location & Wealth","Rural",,"4",28,28,"MICS6"
"TON",2019,3,0,0,"Location & Wealth","Urban",,"1",2,2,"MICS6"
"TON",2019,3,0.248911281514076,0.46539770726076,"Location & Wealth","Urban",,"2",5,5,"MICS6"
"TON",2019,3,0.125427654514954,0.383258740707198,"Location & Wealth","Urban",,"3",8,8,"MICS6"
"TON",2019,3,0.637386903660884,0.799804048233139,"Location & Wealth","Urban",,"4",14,14,"MICS6"
"TON",2019,3,0.656247619936024,0.592340957003145,"Location & Wealth","Urban",,"5",8,8,"MICS6"
"TON",2019,3,0.1951408585122,0.435742547587831,"Location & Wealth","Rural",,"1",30,30,"MICS6"
"TON",2019,3,0.114294521177128,0.448495933130401,"Location & Wealth","Rural",,"2",20,20,"MICS6"
"TON",2019,3,0.266363278278234,0.723825480146997,"Location & Wealth","Rural",,"3",13,13,"MICS6"
"TON",2019,3,0.121740758224463,0.210316490275865,"Location & Wealth","Rural",,"4",15,15,"MICS6"
"TON",2019,3,0.618841180585116,0.876474770914046,"Location & Wealth","Rural",,"5",10,10,"MICS6"
"TON",2019,6,0.727065959059894,0.727065959059894,"Location & Wealth","Urban",,"1",3,3,"MICS6"
"TON",2019,6,0.520829138765388,1,"Location & Wealth","Urban",,"2",4,4,"MICS6"
"TON",2019,6,0.75868782584323,0.917396141009209,"Location & Wealth","Urban",,"3",12,12,"MICS6"
"TON",2019,6,0.920471893732096,0.920471893732096,"Location & Wealth","Urban",,"4",7,7,"MICS6"
"TON",2019,6,0.726365866201779,0.863708341621649,"Location & Wealth","Urban",,"5",12,12,"MICS6"
"TON",2019,6,0.722188586533416,0.655412993159496,"Location & Wealth","Rural",,"1",36,36,"MICS6"
"TON",2019,6,0.673488704093805,0.80560155139056,"Location & Wealth","Rural",,"2",18,18,"MICS6"
"TON",2019,6,0.367846142797426,0.553707142885341,"Location & Wealth","Rural",,"3",22,22,"MICS6"
"TON",2019,6,0.606919465295784,0.634631054038168,"Location & Wealth","Rural",,"4",10,10,"MICS6"
"TON",2019,6,0.61680729515698,0.168588857967177,"Location & Wealth","Rural",,"5",9,9,"MICS6"
"TUN",2018,3,0,0.203098900313168,"Location & Wealth","Urban",,"1",8,8,"MICS6"
